text,sentiment
"nice night, should be golfing",1
"i feel really sick, and my teeth still hurt.  fml.",-1
@leslie_pearlman  mow love mow,1
@emzyjonas im probs gonna have to wait until it comes out on dvd  x,0
@veronica78 Oh noooo that sucks  Did you reschedule for another show?,-1
"just spent the day with Bridget and a small thing that got wind and farted a lot - oh yeah, her baby! Now slightly broody!",0
"@pokeymcslow if he did, he would say hi.",0
Getting ready for a long weekend of work..friday Saturday and Sunday,0
leaving florida want to live there forever! Texan*Girl,-1
I've come to the conclusion that lemongrass chicken tastes like lysol -  so much for lunch!,0
I wish I was going to see @patmaine @johnmaine @garrettmaine @jaredmaine @kennedymaine today!! I'm sad I dont,-1
BGT!!!!!!! - Will be gutted when it finishes tomorrow  - Stavros Flatley all the way!,-1
id be happy thats its friday if i didnt have to work tomorrow  blah,0
Photo: novusnovendo: EYECANDY + LIVE = like a STRIPCLUB! only he keeps his clothes on  BUT he can take them... http://tumblr.com/x2k1wga72,0
"Going to REtake my Softball photo because Patrick's Studio is a piece of shit. Back here for chores. Some Friday, huh?",-1
"@katecameron2002 Oh same here, can't believe they killed him off!  Hate Stringer now!",-1
HOMELESS afterJune 1st.......,-1
@Anjeebaby Snap. I'm the same with any reality show. Watch the first and I'm hooked   Very sad,-1
sad that school is over gonna miss all my friends and teachers,-1
"@Martysixnine  How vile are people, they have to remove things that have a value",-1
@Vivienne89 i noo  i went to the zoo instead lol!! ru goin out 2night??? xx,0
No one is at the tesla dealership,0
it always rains right after i get my car washed,1
@CaitiCaitlin I know but unfortunately I'm one of the fifteen bazillions of Americans without health insurance.  awesome,0
Good! luck you! I want new shoes  Ly x,1
@SheilaRod but but it was funny when I wrote it,1
I buy the team Zotz and they decide to roast me.,-1
@BeansOnToasted NOOOOO I hate traffic,-1
Damn... Why does it take so long to install SBS2008?!,-1
Its so dead,-1
Watching Thomas The Train Engine makes me miss George Carlin,-1
@bjcash AHhh FCUKKK...i missed out AGAIN  You must fill me in with the deetZ...see you tonight?!?!!,-1
@monkeymoosh Happened to me the other day.  Was wearing a necklace that made a white spot on my chest.,0
I think I did okay on my Math Test today. I really really really hope I did. If I didn't I swear I will get SO mad at myslef.,0
Why is it that &quot;shipping &amp; handleing&quot; are soooo expensive??? It is more than 50% of my entire order! Not ordering yet.,-1
"@Orchidflower Yes,all on my own  OH gone to bed after a minor soap marathon. Photo editing night 4 me. Ohhh Inn on the lake, nice food.",1
@cln0103    hope all is ok.,1
I'm not a fan of all day trainings I Novi. I'm one sleepy girl.,-1
healthy food is NOT helping my hangover,-1
Aww man. @Wired arrived. How-To Guide-less,0
Ooooh Kay! Its time for me to stop twitterin and get going...,0
"@charmmydoll I will take pics soon :] Also, I would hang out with you everyday if we lived near each other",0
when do the stars come out??,0
@KaarinE Me too I need the sudden urge to do it. Missing the Diplomat title,-1
"Wishing I could go with @boulderdiaries to SoCo to go climb, instead I'm stuck at work all weekend",-1
"Well, #Evernote is giving away Wireless SD cards 4 fllwng thm on twitter &amp; tweeting abt #evernote_eyefi But US/CAN only  http://tr.im/mPxn",0
Mmm someone come havelunch with me,0
"@minneappler I'm all out of life preservers, sorry   But if it's any consolation, you're in for something really special tomorrow.",0
On way home tonight I saw a newspaper headline 'Susan Boyle quits....' surely not true,0
@shelbyelizabeth hasn't shipped yet  I won't get over there until at least 7. I'll call you.,0
"lunch break's over, going back to work....",0
@ZuriEventsLLC aww I wish the same thing...,1
@rachaelblogs Good for you Rachel.  I have nowt,1
@xraquelx No sleepover tonight,0
@keylahtia yeah its goin to vmail now.. I CALLED it while i was in the store.. no luck,-1
"@bradleemeredith Awwwww, i'm sorry",-1
massive headache  going to see terminator tonight!,-1
a bit worried...,-1
I have one less follower  That makes me sad and I feel like my life is dull and uninteresting.,-1
"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don't wanna go back 2 skool.",-1
@Anjeebaby @aileenwilliams Please don't get me watching BB too,0
My 89 year old grandma in Chicago is having emergency surgery today....,0
wtf come i need this day to go by,-1
Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?,-1
": What a let down! No MRI today, neurosurgeon didn't order it--which means we have to come back to OkC soon &amp; we no nothing new",-1
Watch Jay Leno tonite!!!  It's his last day as the Tonight Show Host,0
is still pretty depressed about losing her hello kitty necklace,-1
Okay gots to go and now for the first time since it started will miss the Block Party on @retrorewind,0
My son's first tooth came out but he left it at school,0
watching Army Wives and it always makes me cry,-1
I'm getting me &amp; my family ready for Kaylee's graduation! It's gonna make me so sad.,-1
@capcomms It was BuckFast. Brain just went blank,-1
Cleaning out my room and found this... http://yfrog.com/0t2b6j   she took me to 2w2v and insisted on paying for my ticket.,0
@thankthatstar i have to tell you that i accidentally screwed up the layout of the lautner_daily community,-1
is stuck in traffic,0
Its cloudy outside,0
@wilw  I remember those days. I wasn't a big fan of Wesley but I really felt for you as a youngster dealing with all that. But you WON!,0
getting ready to babysit,0
"@AskCarrieLee CVS is that like a genetic brand?Poor you,my hubby gets bad allergies..no fun!",-1
finally home and enjoying the rest of my day. Azongo and I are having a smoke-fest! woot! #mmot miss my @MorganLeigh321,0
@barmak9 Shiraz event was in an 'anti-bahai' center.not in a mosque or in election campaign.Sadly children wr involved in zahedan,-1
"cold,so cold fuck!",-1
"@love_Jamie How are ya, honey? What happend to @LarissaBootz account  ?",0
"@Kat_04071991 haaa awesome! i remember my brother got given woody, and i got upset cause i got buzz  but then i got both of them lmfao",1
@RawrEli Aww that sucks,-1
have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,0
Tom is back in town,0
"@tommcfly you and the guys should come down here, we are fucking freezing out here!",-1
Fkkk at the nurses coughing up my lungs,0
It`s such a romantic novel!! I cried in the end  Now I`m going to bed. I`m so tired.,0
ughhh. i think my plans are ruined. i was excited too.,0
omfg. one of the worst days ever!,-1
What happened to the weather??,0
Not happy,-1
"I was going to visit my sister today, but she's grumpy.  I'll just chill at home with the family and visit her tomorrow.",0
this week of mine was not easy!  but finally it's over! (:,-1
NEW YORK DOLLS TOMORROW NIGHT @ THE DEPOT CANCELLED   REFUNDS AVAILABLE AT POINT OF PURCHASE.,0
@tobiefysh I really haven't got the hang of these hash tags have I?,0
i'm listening butterfly fly away  daddy i lov u mamma i lov ya,1
ok so this eye doctor guy is taking forever and i'm sitting in a cold room by myself...what? A jerk!,-1
"@JhonenV I need horror to be lovecraftian actually, not enough weird horror movies.",-1
@TreeinCally  He's got adjusting his mate's online shop... Zzzzzzzzzzzzzzz... Boring...,-1
@tommcfly why you will so little time in rio de janeiro? forgive babelfish!,0
FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF&lt;3,1
Looks like it's going to be a upset for Venus,-1
"@crpitt    I am sending healthy, healing thoughts in the mumborg's direction.",1
New York from 1500ft looks rather good. Last night in the Big Apple.,1
the BEST day ever. I met the greatest 10 year olds. but i will never see them again.. AHH. i'll miss them (i saw them 1 hour xD) SAD,0
@QuiMo No happy hour in CCP eithah that's 2 bad,-1
"@gillian9 Aww, I had one yesterday, they suck",-1
"I just got back from lunch at Rick &amp; Brianï¿½s Cafe with my father; I had the French Dip and it was good, but his omelette was burnt.",0
@iconermaddyct I wish I could get twitter to upload my background of M,0
@FionaKyle didn't have my camera with me  totally regretting it now!,-1
@anrserge addict? Me? Okay I admit I need help  BUT... I have been writing hits big bro. I really really have *smile*,1
"finally friday , but still grounded till next thursday    -- stereos = life &lt;333",1
"Internet, you were so fast! And now you are so slow! Where did the fast connection go?",0
needs to get over this fever grrrrr....,-1
@Dingo which case? I got a new one last week and I'm not thrilled at all with mine.,-1
"@jennafletch at freddies having a cotch and LADYHAWKE is here, just missing you my bajan beauty",-1
still no eat. still in office. and now i get sick throat 3 days before i leave for an air condition throat killing tour bus,-1
Time to head back home. My business here is done.,0
@Leod_UK Argh Twitter didnt post my replies and tweets for ages  Aint up to much just enjoying the sun!,1
Watch Jay Leno tonite!!!  It's his last day as the Tonite Show Host and  Late Nite Leader,0
@KristinDaMama I work for Disney...not all it's cracked up ta be.,-1
Every pair of jeans I own nowadays is very tight.  I think mah butt gettin big (oh!),-1
@nessalh boo... i was hoping for a fake alien story with a tinfoil covered beachball photo,-1
Burnt from the lake,0
Radio Royals AM Transmitter has packed up today... not good   Anyone got a spare in your shed... lol,-1
@cristnabls I totally agree! And there's no way to avoid it,0
Off to the bank,0
"1 week post my&quot;horrible, traumatic jumping cholla accident.&quot;-cholla's next dirty trick:pieces are starting to emerge from my hand! Ouch!",-1
fell down while holdin kales hand today...I hurt my foot &amp; he bruised his forehead  im such a klutz!,-1
@rpulse I clicked on the Check out pictures of Angelina and it went to a spam site about ordering checks .. go figure,0
"@electra Wow Christa, that's incredibly sweeeet! Me want one 2  !!!  If you get a sec, check out my app for merch asst ... I RULE!  LOL!!!",1
35 hours in the sun=rash,-1
@mutualexcrement And I fell asleep 10 minutes into the Saget roast.,0
"@Mr_Kimbalicious Lol! I was just walking  I think its all the polish I used while cleaning earlier, its made the floor slippery!",0
@kmrasmussen nah. How it sucks to wear a suit and how the temp goes up 10 degrees when someone sits next to you,-1
home from work today.....son is sick,-1
"Lobster dinner with MBA folks tonight, but no terasse, pouring rain in Mtl...",0
"Home from Jack's now, can't say I'm too happy about that either",-1
@gailmoscoso oo noo thats not good,-1
"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv",-1
I lost a follower  oh well probably one of those mute ones anyway.,-1
last day of work  ...but everyone is making it so great!,1
@microautoe  One more day baby.,0
I've been dead the past 2 days...the flu sucks,-1
urban think fail. chai latte is not good there,-1
Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though,0
